Pos,Strand,Locus_tag,Product,UTRlength,GeneLength,Primary,Secondary,Internal,Antisense,Putative sRNA,Putative asRNA
122612,+,b0113,DNA-binding transcriptional dual regulator,,765.0,0,0,1,0,0,0
123955,+,b0114,pyruvate dehydrogenase%2C decarboxylase component E1%2C thiamin-binding,,2664.0,0,0,1,0,0,0
125650,-,b0114,pyruvate dehydrogenase%2C decarboxylase component E1%2C thiamin-binding,,2664.0,0,0,0,1,0,1
126733,+,b0115,pyruvate dehydrogenase%2C dihydrolipoyltransacetylase component E2,,1893.0,0,0,1,0,0,0
126951,-,b0115,pyruvate dehydrogenase%2C dihydrolipoyltransacetylase component E2,,1893.0,0,0,0,1,0,1
127420,+,b0115,pyruvate dehydrogenase%2C dihydrolipoyltransacetylase component E2,,1893.0,0,0,1,0,0,0
127637,+,b0116,lipoamide dehydrogenase%2C E3 component is part of three enzyme complexes,275.0,1425.0,1,0,0,0,0,0
127887,-,b0116,lipoamide dehydrogenase%2C E3 component is part of three enzyme complexes,,1425.0,0,0,0,1,0,1
129500,+,b0117,hypothetical protein,,1854.0,0,0,0,1,0,1
130153,-,b0117,hypothetical protein,,1854.0,0,0,1,0,0,0
130184,-,b0117,hypothetical protein,,1854.0,0,0,1,0,0,0
130200,+,b0117,hypothetical protein,,1854.0,0,0,0,1,0,1
130512,-,b0117,hypothetical protein,,1854.0,0,0,1,0,0,0
130908,-,b0117,hypothetical protein,,1854.0,0,0,1,0,0,0
130935,+,b0117,hypothetical protein,,1854.0,0,0,0,1,0,1
131419,-,b0117,hypothetical protein,159.0,1854.0,1,0,0,0,0,0
131520,+,b0118,bifunctional aconitate hydratase 2%2F2-methylisocitrate dehydratase,95.0,2598.0,1,0,0,0,0,0
131954,+,b0118,bifunctional aconitate hydratase 2%2F2-methylisocitrate dehydratase,,2598.0,0,0,1,0,0,0
133469,-,b0118,bifunctional aconitate hydratase 2%2F2-methylisocitrate dehydratase,,2598.0,0,0,0,1,0,1
134147,+,b0119,hypothetical protein,241.0,363.0,0,1,0,0,0,0
134339,+,b0119,hypothetical protein,49.0,363.0,1,0,0,0,0,0
135053,+,b0120,S-adenosylmethionine decarboxylase,,795.0,0,0,0,1,0,1
135402,+,b0120,S-adenosylmethionine decarboxylase,,795.0,0,0,0,1,0,1
135547,-,b0120,S-adenosylmethionine decarboxylase,,795.0,0,0,1,0,0,0
136266,-,b0121,spermidine synthase %28putrescine aminopropyltransferase%29,,867.0,0,0,1,0,0,0
136377,-,b0121,spermidine synthase %28putrescine aminopropyltransferase%29,,867.0,0,0,1,0,0,0
136472,-,b0121,spermidine synthase %28putrescine aminopropyltransferase%29,8.0,867.0,0,1,0,0,0,0
136504,-,b0121,spermidine synthase %28putrescine aminopropyltransferase%29,40.0,867.0,1,0,0,0,0,0
136940,-,b0122,conserved protein%2C PulS_OutS family,23.0,348.0,1,0,0,0,0,0
137043,+,b0123,multicopper oxidase %28laccase%29,40.0,1551.0,1,0,0,0,0,0
138174,+,b0123,multicopper oxidase %28laccase%29,,1551.0,0,0,1,0,0,0
138550,+,b0123,multicopper oxidase %28laccase%29,,1551.0,0,0,1,0,0,0
138864,-,b0124,glucose dehydrogenase,,2391.0,0,0,1,0,0,0
139774,+,b0124,glucose dehydrogenase,,2391.0,0,0,0,1,0,1
140216,+,b0124,glucose dehydrogenase,,2391.0,0,0,0,1,0,1
140640,-,b0124,glucose dehydrogenase,,2391.0,0,0,1,0,0,0
141230,-,b0124,glucose dehydrogenase,5.0,2391.0,1,0,0,0,0,0
141263,-,b0124,glucose dehydrogenase,38.0,2391.0,0,1,0,0,0,0
141354,+,b0125,hypoxanthine phosphoribosyltransferase,77.0,537.0,0,1,0,0,0,0
141360,+,b0125,hypoxanthine phosphoribosyltransferase,71.0,537.0,1,0,0,0,0,0
141650,+,b0125,hypoxanthine phosphoribosyltransferase,,537.0,0,0,1,0,0,0
141864,+,b0125,hypoxanthine phosphoribosyltransferase,,537.0,0,0,1,0,0,0
142292,+,b0126,carbonic anhydrase,,663.0,0,0,0,1,0,1
142434,+,b0126,carbonic anhydrase,,663.0,0,0,0,1,0,1
142669,+,b0127,putative transporter subunit: ATP-binding component of ABC superfamily,110.0,927.0,1,0,0,0,0,1
142766,-,b0126,carbonic anhydrase,96.0,663.0,1,0,0,0,0,1
143393,-,b0127,putative transporter subunit: ATP-binding component of ABC superfamily,,927.0,0,0,0,1,0,1
143436,+,b0128,putative transporter subunit: membrane component of ABC superfamily,266.0,771.0,1,0,0,0,0,0
143831,+,b0128,putative transporter subunit: membrane component of ABC superfamily,,771.0,0,0,1,0,0,0
143983,+,b0128,putative transporter subunit: membrane component of ABC superfamily,,771.0,0,0,1,0,0,0
144340,+,b0129,putative PTS Enzyme IIA,237.0,441.0,0,1,0,0,0,0
144535,-,b0128,putative transporter subunit: membrane component of ABC superfamily,,771.0,0,0,0,1,0,1
144560,+,b0129,putative PTS Enzyme IIA,17.0,441.0,1,0,0,0,0,0
144800,-,b0129,putative PTS Enzyme IIA,,441.0,0,0,0,1,0,1
145055,+,b0130,putative polysaccharide deacetylase lipoprotein,26.0,1230.0,1,0,0,0,0,0
145110,+,b0130,putative polysaccharide deacetylase lipoprotein,,1230.0,0,0,1,0,0,0
145610,+,b0130,putative polysaccharide deacetylase lipoprotein,,1230.0,0,0,1,0,0,0
146122,+,b0130,putative polysaccharide deacetylase lipoprotein,,1230.0,0,0,1,0,0,0
146793,+,b0132,putative transposase,175.0,903.0,1,0,0,0,0,1
147116,+,b0132,putative transposase,,903.0,0,0,1,0,0,0
147332,+,b0132,putative transposase,,903.0,0,0,1,0,0,0
147545,+,b0132,putative transposase,,903.0,0,0,1,0,0,0
147583,+,b0132,putative transposase,,903.0,0,0,1,0,0,0
147871,+,b0133,pantothenate synthetase,,852.0,0,0,0,1,0,1
147880,+,b0133,pantothenate synthetase,,852.0,0,0,0,1,0,1
149626,+,b0134,3-methyl-2-oxobutanoate hydroxymethyltransferase,,795.0,0,0,0,1,0,1
149630,-,b0134,3-methyl-2-oxobutanoate hydroxymethyltransferase,29.0,795.0,1,0,0,0,0,0
150376,+,b0135,putative fimbrial-like adhesin protein,,1239.0,0,0,0,1,0,1
150401,-,b0135,putative fimbrial-like adhesin protein,,1239.0,0,0,1,0,0,0
150548,+,b0135,putative fimbrial-like adhesin protein,,1239.0,0,0,0,1,0,1
150689,-,b0135,putative fimbrial-like adhesin protein,,1239.0,0,0,1,0,0,0
151806,+,b0137,putative fimbrial-like adhesin protein,,606.0,0,0,0,1,0,1
151930,-,b0137,putative fimbrial-like adhesin protein,,606.0,0,0,1,0,0,0
152097,-,b0137,putative fimbrial-like adhesin protein,,606.0,0,0,1,0,0,0
152495,+,b0138,putative fimbrial-like adhesin protein,,570.0,0,0,0,1,0,1
153051,-,b0138,putative fimbrial-like adhesin protein,239.0,570.0,1,0,0,0,0,0
153214,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
153909,+,b0139,putative outer membrane usher protein,,2598.0,0,0,0,1,0,1
154419,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
154859,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
155090,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
155199,+,b0139,putative outer membrane usher protein,,2598.0,0,0,0,1,0,1
155276,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
155288,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
155401,-,b0139,putative outer membrane usher protein,,2598.0,0,0,1,0,0,0
155414,+,b0139,putative outer membrane usher protein,,2598.0,0,0,0,1,0,1
156107,+,b0140,putative periplasmic pilin chaperone,,741.0,0,0,0,1,0,1
156215,-,b0140,putative periplasmic pilin chaperone,14.0,741.0,0,1,0,0,0,0
156424,-,b0140,putative periplasmic pilin chaperone,223.0,741.0,1,0,0,0,0,0
157309,-,b0142,2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase,,480.0,0,0,1,0,0,0
157639,+,b0142,2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase,,480.0,0,0,0,1,0,1
158624,+,b0143,poly%28A%29 polymerase,,1398.0,0,0,0,1,0,1
159009,+,b0143,poly%28A%29 polymerase,,1398.0,0,0,0,1,0,1
159172,-,b0143,poly%28A%29 polymerase,46.0,1398.0,1,0,0,0,0,0
159229,+,b0144,glutamyl-Q tRNA%28Asp%29 synthetase,,927.0,0,0,0,1,0,1
159390,-,b0143,poly%28A%29 polymerase,264.0,1398.0,0,1,0,0,0,0
159611,+,b0144,glutamyl-Q tRNA%28Asp%29 synthetase,,927.0,0,0,0,1,0,1
160055,-,b0144,glutamyl-Q tRNA%28Asp%29 synthetase,,927.0,0,0,1,0,0,0
160657,-,b0145,DNA-binding transcriptional regulator of rRNA transcription%2C DnaK suppressor protein,53.0,456.0,1,0,0,0,0,0
160694,-,b0145,DNA-binding transcriptional regulator of rRNA transcription%2C DnaK suppressor protein,90.0,456.0,0,1,0,0,0,0
161058,-,b0146,putative DNA-binding transcriptional regulator,,705.0,0,0,1,0,0,0
161142,-,b0146,putative DNA-binding transcriptional regulator,,705.0,0,0,1,0,0,0
161199,-,b0146,putative DNA-binding transcriptional regulator,,705.0,0,0,1,0,0,0
161377,-,b0146,putative DNA-binding transcriptional regulator,,705.0,0,0,1,0,0,0
161665,+,b0147,2%27-5%27 RNA ligase,,531.0,0,0,0,1,0,1
162053,-,b0147,2%27-5%27 RNA ligase,22.0,531.0,1,0,0,0,0,1
162075,+,b0148,putative ATP-dependent helicase,30.0,2430.0,1,0,0,0,0,1
162929,-,b0148,putative ATP-dependent helicase,,2430.0,0,0,0,1,0,1
164015,+,b0148,putative ATP-dependent helicase,,2430.0,0,0,1,0,0,0
164235,+,b0148,putative ATP-dependent helicase,,2430.0,0,0,1,0,0,0
164551,+,b0149,fused glycosyl transferase and transpeptidase,179.0,2535.0,1,0,0,0,0,0
164627,-,b0148,putative ATP-dependent helicase,,2430.0,0,0,0,1,0,1
166523,+,b0149,fused glycosyl transferase and transpeptidase,,2535.0,0,0,1,0,0,0
168257,-,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,0,1,0,1
168557,-,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,0,1,0,1
168924,+,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,1,0,0,0
168998,-,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,0,1,0,1
168999,+,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,1,0,0,0
169109,-,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,0,1,0,1
169116,+,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,1,0,0,0
169124,+,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,1,0,0,0
169506,+,b0151,iron-hydroxamate transporter subunit,272.0,798.0,0,1,0,0,0,0
169546,+,b0151,iron-hydroxamate transporter subunit,232.0,798.0,1,0,0,0,0,0
169815,-,b0150,ferrichrome outer membrane transporter,,2244.0,0,0,0,1,0,1
170500,-,b0151,iron-hydroxamate transporter subunit,,798.0,0,0,0,1,0,1
172890,-,b0153,fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components,,1983.0,0,0,0,1,0,1
173246,+,b0153,fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components,,1983.0,0,0,1,0,0,0
173356,-,b0153,fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components,,1983.0,0,0,0,1,0,1
174330,-,b0154,glutamate-1-semialdehyde aminotransferase %28aminomutase%29,,1281.0,0,0,1,0,0,0
174370,+,b0154,glutamate-1-semialdehyde aminotransferase %28aminomutase%29,,1281.0,0,0,0,1,0,1
174919,-,b0154,glutamate-1-semialdehyde aminotransferase %28aminomutase%29,37.0,1281.0,1,0,0,0,0,0
174933,+,b0155,H%28%2B%29%2FCl%28-%29 exchange transporter,174.0,1422.0,1,0,0,0,0,1
174990,-,b0154,glutamate-1-semialdehyde aminotransferase %28aminomutase%29,108.0,1281.0,0,1,0,0,0,0
174992,-,b0154,glutamate-1-semialdehyde aminotransferase %28aminomutase%29,110.0,1281.0,0,1,0,0,0,0
175012,+,b0155,H%28%2B%29%2FCl%28-%29 exchange transporter,95.0,1422.0,0,1,0,0,0,0
175796,+,b0155,H%28%2B%29%2FCl%28-%29 exchange transporter,,1422.0,0,0,1,0,0,0
175897,+,b0155,H%28%2B%29%2FCl%28-%29 exchange transporter,,1422.0,0,0,1,0,0,0
176450,+,b0156,iron-sulfur cluster insertion protein,160.0,345.0,0,1,0,0,0,0
176558,+,b0156,iron-sulfur cluster insertion protein,52.0,345.0,0,1,0,0,0,0
176561,+,b0156,iron-sulfur cluster insertion protein,49.0,345.0,1,0,0,0,0,0
176856,-,b0156,iron-sulfur cluster insertion protein,,345.0,0,0,0,1,0,1
177150,-,b0157,inner membrane protein%2C UPF0126 family,,624.0,0,0,1,0,0,0
177700,-,b0157,inner membrane protein%2C UPF0126 family,76.0,624.0,1,0,0,0,0,0
178550,+,b0158,vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily,,801.0,0,0,0,1,0,1
178595,-,b0158,vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily,133.0,801.0,1,0,0,0,0,0
178932,-,b0159,5%27-methylthioadenosine%2FS-adenosylhomocysteine nucleosidase,,699.0,0,0,1,0,0,0
179198,+,b0160,deoxyguanosine triphosphate triphosphohydrolase,39.0,1518.0,1,0,0,0,0,1
179514,-,b0160,deoxyguanosine triphosphate triphosphohydrolase,,1518.0,0,0,0,1,0,1
179598,+,b0160,deoxyguanosine triphosphate triphosphohydrolase,,1518.0,0,0,1,0,0,0
180283,+,b0160,deoxyguanosine triphosphate triphosphohydrolase,,1518.0,0,0,1,0,0,0
180844,+,b0161,serine endoprotease %28protease Do%29%2C membrane-associated,40.0,1425.0,1,0,0,0,0,0
181048,-,b0161,serine endoprotease %28protease Do%29%2C membrane-associated,,1425.0,0,0,0,1,0,1
182240,+,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,223.0,1158.0,0,1,0,0,0,0
182447,+,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,16.0,1158.0,1,0,0,0,0,0
182508,+,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,,1158.0,0,0,1,0,0,0
182558,-,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,,1158.0,0,0,0,1,0,1
182635,+,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,,1158.0,0,0,1,0,0,0
182889,-,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,,1158.0,0,0,0,1,0,1
183426,+,b0162,DNA-binding transcriptional regulator for gar and gud operons%3B carbohydrate diacid regulator,,1158.0,0,0,1,0,0,0
183852,-,b0163,conserved protein%2C UPF0325 family,,387.0,0,0,1,0,0,0
184018,+,b0163,conserved protein%2C UPF0325 family,,387.0,0,0,0,1,0,1
184023,+,b0163,conserved protein%2C UPF0325 family,,387.0,0,0,0,1,0,1
184193,-,b0163,conserved protein%2C UPF0325 family,98.0,387.0,1,0,0,0,0,0
184257,+,b0164,phosphodiesterase with model substrate bis-pNPP,,813.0,0,0,0,1,0,1
184883,-,b0164,phosphodiesterase with model substrate bis-pNPP,,813.0,0,0,1,0,0,0
184990,-,b0164,phosphodiesterase with model substrate bis-pNPP,,813.0,0,0,1,0,0,0
185963,+,b0166,2%2C3%2C4%2C5-tetrahydropyridine-2-carboxylate N-succinyltransferase,,825.0,0,0,0,1,0,1
185976,-,b0166,2%2C3%2C4%2C5-tetrahydropyridine-2-carboxylate N-succinyltransferase,29.0,825.0,1,0,0,0,0,0
187246,+,b0167,uridylyltransferase,,2673.0,0,0,0,1,0,1
187737,-,b0167,uridylyltransferase,,2673.0,0,0,1,0,0,0
188330,+,b0167,uridylyltransferase,,2673.0,0,0,0,1,0,1
188666,-,b0167,uridylyltransferase,16.0,2673.0,0,1,0,0,0,0
188681,+,b0167,uridylyltransferase,,2673.0,0,0,0,1,0,1
188783,-,b0167,uridylyltransferase,133.0,2673.0,1,0,0,0,0,0
188810,+,b0168,methionine aminopeptidase,,795.0,0,0,0,1,0,1
188941,-,b0167,uridylyltransferase,291.0,2673.0,0,1,0,0,0,0
189548,+,b4414,novel sRNA%2C function unknown,164.0,136.0,0,1,0,0,0,1
189553,-,b0168,methionine aminopeptidase,47.0,795.0,1,0,0,0,0,0
189621,-,b0168,methionine aminopeptidase,115.0,795.0,0,1,0,0,0,1
189640,+,b4414,novel sRNA%2C function unknown,72.0,136.0,1,0,0,0,0,0
189713,+,b0169,30S ribosomal subunit protein S2,161.0,726.0,1,0,0,0,0,0
189756,-,b0168,methionine aminopeptidase,250.0,795.0,0,1,0,0,0,1
189843,-,b4414,novel sRNA%2C function unknown,,136.0,0,0,0,1,0,1
190613,-,b0169,30S ribosomal subunit protein S2,,726.0,0,0,0,1,0,1
191250,+,b0170,protein chain elongation factor EF-Ts,,852.0,0,0,1,0,0,0
191428,-,b0170,protein chain elongation factor EF-Ts,,852.0,0,0,0,1,0,1
191723,+,b0171,uridylate kinase,132.0,726.0,1,0,0,0,0,0
191794,-,b0170,protein chain elongation factor EF-Ts,,852.0,0,0,0,1,0,1
191808,-,b0170,protein chain elongation factor EF-Ts,,852.0,0,0,0,1,0,1
191944,-,b0171,uridylate kinase,,726.0,0,0,0,1,0,1
192313,-,b0171,uridylate kinase,,726.0,0,0,0,1,0,1
192481,-,b0171,uridylate kinase,,726.0,0,0,0,1,0,1
192617,+,b0172,ribosome recycling factor,255.0,558.0,1,0,0,0,0,0
192796,-,b0172,ribosome recycling factor,,558.0,0,0,0,1,0,1
192797,+,b0172,ribosome recycling factor,75.0,558.0,0,1,0,0,0,0
192814,+,b0172,ribosome recycling factor,58.0,558.0,0,1,0,0,0,0
193715,-,b0173,1-deoxy-D-xylulose 5-phosphate reductoisomerase,,1197.0,0,0,0,1,0,1
193970,-,b0173,1-deoxy-D-xylulose 5-phosphate reductoisomerase,,1197.0,0,0,0,1,0,1
193987,-,b0173,1-deoxy-D-xylulose 5-phosphate reductoisomerase,,1197.0,0,0,0,1,0,1
194432,+,b0173,1-deoxy-D-xylulose 5-phosphate reductoisomerase,,1197.0,0,0,1,0,0,0
194466,+,b0173,1-deoxy-D-xylulose 5-phosphate reductoisomerase,,1197.0,0,0,1,0,0,0
194669,+,b0174,undecaprenyl pyrophosphate synthase,234.0,762.0,0,1,0,0,0,0
194764,+,b0174,undecaprenyl pyrophosphate synthase,139.0,762.0,0,1,0,0,0,0
194784,+,b0174,undecaprenyl pyrophosphate synthase,119.0,762.0,1,0,0,0,0,0
194884,+,b0174,undecaprenyl pyrophosphate synthase,19.0,762.0,0,1,0,0,0,0
194965,-,b0174,undecaprenyl pyrophosphate synthase,,762.0,0,0,0,1,0,1
195054,+,b0174,undecaprenyl pyrophosphate synthase,,762.0,0,0,1,0,0,0
195239,+,b0174,undecaprenyl pyrophosphate synthase,,762.0,0,0,1,0,0,0
195803,-,b0175,CDP-diglyceride synthase,,858.0,0,0,0,1,0,1
196159,+,b0175,CDP-diglyceride synthase,,858.0,0,0,1,0,0,0
196806,-,b0176,inner membrane zinc RIP metalloprotease%3B RpoE activator%2C by degrading RseA%3B cleaved signal peptide endoprotease,,1353.0,0,0,0,1,0,1
196917,+,b0176,inner membrane zinc RIP metalloprotease%3B RpoE activator%2C by degrading RseA%3B cleaved signal peptide endoprotease,,1353.0,0,0,1,0,0,0
197219,-,b0176,inner membrane zinc RIP metalloprotease%3B RpoE activator%2C by degrading RseA%3B cleaved signal peptide endoprotease,,1353.0,0,0,0,1,0,1
197299,+,b0176,inner membrane zinc RIP metalloprotease%3B RpoE activator%2C by degrading RseA%3B cleaved signal peptide endoprotease,,1353.0,0,0,1,0,0,0
197730,+,b0177,outer membrane protein assembly factor%2C forms pores%3B required for OM biogenesis%3B in BamABCDE OM protein complex,198.0,2433.0,1,0,0,0,0,0
198356,-,b0177,outer membrane protein assembly factor%2C forms pores%3B required for OM biogenesis%3B in BamABCDE OM protein complex,,2433.0,0,0,0,1,0,1
198990,-,b0177,outer membrane protein assembly factor%2C forms pores%3B required for OM biogenesis%3B in BamABCDE OM protein complex,,2433.0,0,0,0,1,0,1
199299,+,b0177,outer membrane protein assembly factor%2C forms pores%3B required for OM biogenesis%3B in BamABCDE OM protein complex,,2433.0,0,0,1,0,0,0
200105,-,b0177,outer membrane protein assembly factor%2C forms pores%3B required for OM biogenesis%3B in BamABCDE OM protein complex,,2433.0,0,0,0,1,0,1
200328,-,b0177,outer membrane protein assembly factor%2C forms pores%3B required for OM biogenesis%3B in BamABCDE OM protein complex,,2433.0,0,0,0,1,0,1
200399,+,b0178,periplasmic chaperone,83.0,486.0,1,0,0,0,0,0
200691,+,b0179,UDP-3-O-%283-hydroxymyristoyl%29-glucosamine N-acyltransferase,280.0,1026.0,1,0,0,0,0,0
200884,+,b0179,UDP-3-O-%283-hydroxymyristoyl%29-glucosamine N-acyltransferase,87.0,1026.0,0,1,0,0,0,0
201376,+,b0179,UDP-3-O-%283-hydroxymyristoyl%29-glucosamine N-acyltransferase,,1026.0,0,0,1,0,0,0
201484,+,b0179,UDP-3-O-%283-hydroxymyristoyl%29-glucosamine N-acyltransferase,,1026.0,0,0,1,0,0,0
201715,+,b0179,UDP-3-O-%283-hydroxymyristoyl%29-glucosamine N-acyltransferase,,1026.0,0,0,1,0,0,0
202073,+,b0180,%283R%29-hydroxymyristol acyl carrier protein dehydratase,28.0,456.0,1,0,0,0,0,0
202130,-,b0180,%283R%29-hydroxymyristol acyl carrier protein dehydratase,,456.0,0,0,0,1,0,1
202676,-,b0181,UDP-N-acetylglucosamine acetyltransferase,,789.0,0,0,0,1,0,1
203220,-,b0181,UDP-N-acetylglucosamine acetyltransferase,,789.0,0,0,0,1,0,1
203659,-,b0182,tetraacyldisaccharide-1-P synthase,,1149.0,0,0,0,1,0,1
203839,-,b0182,tetraacyldisaccharide-1-P synthase,,1149.0,0,0,0,1,0,1
206807,-,b0184,DNA polymerase III alpha subunit,,3483.0,0,0,0,1,0,1
206911,+,b0184,DNA polymerase III alpha subunit,,3483.0,0,0,1,0,0,0
207426,+,b0184,DNA polymerase III alpha subunit,,3483.0,0,0,1,0,0,0
207634,+,b0184,DNA polymerase III alpha subunit,,3483.0,0,0,1,0,0,0
208276,+,b0184,DNA polymerase III alpha subunit,,3483.0,0,0,1,0,0,0
208326,+,b0185,acetyl-CoA carboxylase%2C carboxytransferase%2C alpha subunit,295.0,960.0,1,0,0,0,0,0
208711,-,b0185,acetyl-CoA carboxylase%2C carboxytransferase%2C alpha subunit,,960.0,0,0,0,1,0,1
209626,+,b0186,lysine decarboxylase 2%2C constitutive,53.0,2142.0,1,0,0,0,0,0
210044,-,b0186,lysine decarboxylase 2%2C constitutive,,2142.0,0,0,0,1,0,1
210068,+,b0186,lysine decarboxylase 2%2C constitutive,,2142.0,0,0,1,0,0,0
211376,-,b0186,lysine decarboxylase 2%2C constitutive,,2142.0,0,0,0,1,0,1
211618,+,b0187,putative lyase,259.0,390.0,1,0,0,0,0,0
211967,+,b0187,putative lyase,,390.0,0,0,1,0,0,0
211973,-,b0187,putative lyase,,390.0,0,0,0,1,0,1
213611,+,b0188,tRNA%28Ile%29-lysidine synthetase,,1299.0,0,0,1,0,0,1
213903,+,b0189,modulator of Rho-dependent transcription termination,,255.0,0,0,0,1,0,1
214196,+,b0190,hypothetical protein,95.0,546.0,0,1,0,0,0,1
214197,-,b4406,hypothetical protein,72.0,201.0,1,0,0,0,0,1
214269,+,b0190,hypothetical protein,22.0,546.0,1,0,0,0,0,0
214603,-,b0190,hypothetical protein,,546.0,0,0,0,1,0,1
214621,+,b0191,alternative stalled-ribosome rescue factor B%3B peptidyl-tRNA hydrolase%2C ribosome-attached,212.0,423.0,1,0,0,0,0,0
214989,+,b0192,lipoprotein involved with copper homeostasis and adhesion,280.0,711.0,1,0,0,0,0,0
215123,+,b0192,lipoprotein involved with copper homeostasis and adhesion,146.0,711.0,0,1,0,0,0,0
215605,+,b0192,lipoprotein involved with copper homeostasis and adhesion,,711.0,0,0,1,0,0,0
215656,-,b0192,lipoprotein involved with copper homeostasis and adhesion,,711.0,0,0,0,1,0,1
215933,-,b0192,lipoprotein involved with copper homeostasis and adhesion,,711.0,0,0,0,1,0,1
216326,-,b0193,putative lipoprotein,,825.0,0,0,1,0,0,0
216612,+,b0193,putative lipoprotein,,825.0,0,0,0,1,0,1
216694,-,b0193,putative lipoprotein,,825.0,0,0,1,0,0,0
216995,-,b0193,putative lipoprotein,,825.0,0,0,1,0,0,0
217127,-,b0193,putative lipoprotein,124.0,825.0,1,0,0,0,0,0
217298,+,b0194,prolyl-tRNA synthetase,,1719.0,0,0,0,1,0,1
218837,-,b0194,prolyl-tRNA synthetase,62.0,1719.0,1,0,0,0,0,0
218988,-,b0194,prolyl-tRNA synthetase,213.0,1719.0,0,1,0,0,0,0
219692,-,b0195,tRNA-Thr%28GGU%29 m%286%29t%286%29A37 methyltransferase%2C SAM-dependent,98.0,708.0,1,0,0,0,0,0
220022,-,b0196,putative outer membrane protein%2C signal,27.0,405.0,1,0,0,0,0,0
220073,-,b0196,putative outer membrane protein%2C signal,78.0,405.0,0,1,0,0,0,0
220265,-,b0196,putative outer membrane protein%2C signal,270.0,405.0,0,1,0,0,0,0
